index_date,item_id,item_desc,index_algorithm,stratum_ind,item_index,all_gm_index,gm_ra_index,coicop_weight,item_weight,cpih_coicop_weight
200807,210102,LARGE LOAF-WHITE-UNSLICED-800G,1,1,107.719,107.788,107.719,0.48,0.55,0.39
200807,210106,SIX BREAD ROLLS-WHITE/BROWN   ,1,1,103.493,104.683,103.493,0.64,0.9,0.52
200807,210108,PITTA BREAD                   ,1,1,111.655,111.71,111.655,0.64,0.85,0.52
200807,210111,WHITE SLICED LOAF BRANDED 750G,1,1,110.227,110.846,110.227,1.28,1.55,1.04
200807,210113,WHOLEMEAL SLICED LOAF BRANDED ,1,1,103.966,104.636,103.966,0.96,1.15,0.78
200807,210201,FLOUR-SELF-RAISING-1.5KG      ,1,1,108.213,108.006,108.213,0.48,0.16,0.39
200807,210204,DRY SPAGHETTI OR PASTA 500G   ,1,1,129.636,128.513,129.636,0.16,0.36,0.13
200807,210211,CORN SNACK SINGLE PACKET      ,1,1,109.962,110.078,109.962,0.8,0.52,0.65
200807,210212,BASMATI RICE 500G-1KG         ,1,1,135.389,137.668,135.389,0.48,0.52,0.39
200807,210213,BREAKFAST CEREAL 1            ,1,1,101.43,102.4,101.43,1.44,0.84,1.17
200807,210214,BREAKFAST CEREAL 2            ,1,1,107.039,106.798,107.039,2.56,1.6,2.08
200807,210301,CREAM CRACKERS PACK 200G-300G ,1,1,118.968,123.812,118.968,0.32,0.42,0.26
200807,210302,PLAIN BISCUITS-200-300G       ,1,1,109.889,109.891,109.889,1.28,1.68,1.04
200807,210317,FRUIT PIES 4-6 PACK           ,1,1,114.572,114.36,114.572,0.64,0.9,0.52
200807,210319,DOUGHNUT-EACH                 ,1,1,110.35,116.63,110.35,0.48,0.54,0.39
200807,210320,WHOLE SPONGE CAKE NOT FROZEN  ,1,1,104.799,105.256,104.799,0.64,0.78,0.52
200807,210321,PACK OF 5-6 INDIVIDUAL CAKES  ,1,1,108.799,109.087,108.799,0.48,0.6,0.39
200807,210322,CHOCOLATE 11                  ,1,1,106.821,107.032,106.821,0.8,1.08,0.65
200807,210403,HOME KILLED BEEF-LEAN MINCE KG,1,1,121.698,121.773,121.698,0.84,1.04,0.68
200807,210406,HOME KLD BEEF-RUMP/POPES STEAK,1,1,125.017,126.298,125.017,0.84,1.16,0.68
200807,210413,HOME KILLED BEEF-TOPSIDE KG   ,1,1,117.207,117.444,117.207,0.63,0.92,0.51
200807,210414,FROZEN BEEFBURGERS PACK OF 4  ,1,1,105.962,103.688,105.962,0.42,0.4,0.34
200807,210415,H-KILLED BEEF BRAISING STEAK  ,1,1,121.363,122.522,121.363,0.42,0.48,0.34
200807,210501,HOME KILLED LAMB-LOIN CHOPS KG,1,1,110.65,111.628,110.65,0.21,0.47,0.17
