index_date,item_id,item_desc,index_algorithm,stratum_ind,item_index,all_gm_index,gm_ra_index,coicop_weight,item_weight,cpih_coicop_weight
201504,210102,LARGE LOAF-WHITE-UNSLICED-800G,1,1,94.373,94.072,94.373,0.32,0.4,0.26
201504,210106,SIX BREAD ROLLS-WHITE/BROWN   ,1,1,102.293,102.164,102.293,0.64,0.72,0.52
201504,210111,WHITE SLICED LOAF BRANDED 750G,1,1,91.509,91.191,91.509,0.96,1.16,0.78
201504,210113,WHOLEMEAL SLICED LOAF BRANDED ,1,1,89.588,89.417,89.588,0.64,0.88,0.52
201504,210114,CHILLED GARLIC BREAD          ,1,1,104.101,102.378,104.101,0.64,0.84,0.52
201504,210201,FLOUR-SELF-RAISING-1.5KG      ,1,1,92.251,92.575,92.251,0.32,0.16,0.26
201504,210204,DRY SPAGHETTI OR PASTA 500G   ,1,1,103.467,103.526,103.467,0.16,0.32,0.13
201504,210211,CORN SNACK SINGLE PACKET      ,1,1,99.581,99.442,99.581,1.12,0.6,0.91
201504,210212,BASMATI RICE 500G-1KG         ,1,1,99.728,99.368,99.728,0.48,0.68,0.39
201504,210213,BREAKFAST CEREAL 1            ,1,1,99.425,99.22,99.425,1.12,0.68,0.91
201504,210214,BREAKFAST CEREAL 2            ,1,1,97.606,97.934,97.606,1.92,1.04,1.56
201504,210215,CEREAL BAR                    ,1,1,114.541,116.397,114.541,0.64,0.36,0.52
201504,210216,HOT OAT CEREAL                ,1,1,102.504,102.459,102.504,0.32,0.16,0.26
201504,210301,CREAM CRACKERS PACK 200G-300G ,1,1,100.727,100.458,100.727,0.48,0.56,0.39
201504,210302,PLAIN BISCUITS-200-300G       ,1,1,98.637,98.725,98.637,1.44,1.75,1.17
201504,210317,FRUIT PIES 4-6 PACK           ,1,1,102.099,102.368,102.099,0.32,0.42,0.26
201504,210319,DOUGHNUT-EACH                 ,1,1,101.053,101.922,101.053,0.8,0.98,0.65
201504,210320,WHOLE SPONGE CAKE NOT FROZEN  ,1,1,100.453,100.618,100.453,0.8,0.98,0.65
201504,210321,PACK OF 5-6 INDIVIDUAL CAKES  ,1,1,104.458,105.049,104.458,0.64,0.84,0.52
201504,210322,CHOCOLATE 11                  ,1,1,101.311,101.48,101.311,0.64,1.47,0.52
201504,210403,HOME KILLED BEEF-LEAN MINCE KG,1,1,97.012,96.65,97.012,0.88,1.28,0.68
201504,210406,HOME KLD BEEF-RUMP/POPES STEAK,1,1,100.289,99.988,100.289,1.1,1.6,0.85
201504,210413,HOME KILLED BEEF-TOPSIDE KG   ,1,1,97.153,96.638,97.153,0.44,0.6,0.34
201504,210414,FROZEN BEEFBURGERS PACK OF 4  ,1,1,97.732,97.551,97.732,0.44,0.52,0.34
201504,210502,HOME KILLED LAMB-SHOULDER KG  ,1,1,107.01,106.658,107.01,0.44,0.58,0.34
201504,210506,HK LAMB LOIN CHOP/STEAK PER KG,1,1,109.564,109.855,109.564,0.22,0.42,0.17
201504,210606,FRZEN IMP LAMB: LEG (PER KG)  ,1,1,98.842,98.825,98.842,0.88,1,0.68
201504,210703,HOME KILLED PORK-LOIN CHOPS KG,1,1,102.362,102.676,102.362,1.1,1,0.85
201504,210802,BACON-GAMMON-PER KG           ,1,1,100.754,100.178,100.754,0.88,0.48,0.68
201504,210808,BACON-BACK-PER KG             ,1,1,100.501,101.147,100.501,2.64,1.52,2.04
201504,210905,FRESH/CHILLED CHICKEN  PER KG ,1,1,97.58,97.722,97.58,0.66,0.84,0.51
201504,210910,FRESH BONELESS CHICKEN BREAST ,1,1,98.43,98.539,98.43,1.32,1.76,1.02
201504,210911,FRESH TURKEY STEAKS PER KG    ,1,1,94.843,94.136,94.843,0.44,0.44,0.34
201504,210912,FROZEN CHICKEN BREASTS        ,1,1,96.713,96.653,96.713,0.44,0.72,0.34
201504,210913,ROTISSERIE CHICKEN [WHOLE]    ,1,1,98.043,97.921,98.043,0.22,0.24,0.17
201504,211007,CANNED MEAT-STEWED STEAK      ,1,1,99.98,100.018,99.98,0.44,0.21,0.34
201504,211010,PORK PIE INDIVIDL APP 3IN/8CM ,1,1,97.864,97.783,97.864,0.66,0.35,0.51
201504,211011,INDIVIDUAL MEAT PIE           ,1,1,104.107,104.131,104.107,1.1,0.7,0.85
201504,211014,SAUSAGES-PORK-PER KG          ,1,1,96.687,96.417,96.687,1.76,0.98,1.36
201504,211016,COOKED HAM LOOSE SPECIFY TYPE ,1,1,98.125,97.787,98.125,0.66,0.42,0.51
201504,211018,COOKED MEAT - SLICED TURKEY   ,1,1,100.952,101.603,100.952,0.44,0.7,0.34
201504,211019,FROZ CHICKEN NUGGETS 220-600G ,1,1,96.291,97.081,96.291,0.66,0.84,0.51
201504,211023,COOKED HAM PREPACKED SLICED   ,1,1,101.022,100.718,101.022,2.42,1.33,1.87
201504,211024,CONTINENTAL SLICED DELI MEAT  ,1,1,99.634,99.587,99.634,0.66,0.42,0.51
201504,211025,JOINT OV/READ GAM/POR 450-700G,1,1,95.021,95.716,95.021,0.22,0.14,0.17
201504,211026,CHICKEN KIEV 2 PACK 240-310G  ,1,1,94.007,94.075,94.007,0.66,0.84,0.51
201504,211027,H K LIVER PER KG STATE TYPE   ,1,1,100.192,100.191,100.192,0.22,0.07,0.17
201504,211101,FRESH WHITE FISH FILLETS KG   ,1,1,93.376,92.489,93.376,1,0.64,0.75
201504,211105,FRESH FISH-SALMON FILLETS-KG  ,1,1,90.176,88.998,90.176,1.32,0.86,0.99
201504,211106,FROZEN PRAWNS PER KG          ,1,1,114.41,108.792,114.41,0.32,0.5,0.24
201504,211207,"CANNED FISH, TUNA, 130G-200G  ",1,1,99.404,99.504,99.404,0.68,1.02,0.51
201504,211210,FROZEN FISH FINGERS 8-12 PK   ,1,1,98.583,98.557,98.583,0.56,0.82,0.42
201504,211211,FROZEN BREAD/BAT FISH 400-550G,1,1,97.898,97.652,97.898,0.12,0.16,0.09
201504,211305,SPREADABLE BUTTER             ,1,1,104.041,104.104,104.041,0.38,0.54,0.38
201504,211306,BUTTER 250G SPEC COO          ,1,1,97.802,97.27,97.802,0.36,0.46,0.36
201504,211407,MARGARINE/LOW FAT SPREAD-500G ,1,1,89.686,89.213,89.686,0.72,0.56,0.72
