index_date,item_id,item_desc,index_algorithm,stratum_ind,item_index,all_gm_index,gm_ra_index,coicop_weight,item_weight,cpih_coicop_weight
201510,210102,LARGE LOAF-WHITE-UNSLICED-800G,1,1,91.256,91.063,91.256,0.32,0.4,0.26
201510,210106,SIX BREAD ROLLS-WHITE/BROWN   ,1,1,99.77,99.515,99.77,0.64,0.72,0.52
201510,210111,WHITE SLICED LOAF BRANDED 750G,1,1,91.665,91.098,91.665,0.96,1.16,0.78
201510,210113,WHOLEMEAL SLICED LOAF BRANDED ,1,1,90.5,90.218,90.5,0.64,0.88,0.52
201510,210114,CHILLED GARLIC BREAD          ,1,1,106.899,104.986,106.899,0.64,0.84,0.52
201510,210201,FLOUR-SELF-RAISING-1.5KG      ,1,1,92.127,92.529,92.127,0.32,0.16,0.26
201510,210204,DRY SPAGHETTI OR PASTA 500G   ,1,1,96.044,98.217,96.044,0.16,0.32,0.13
201510,210211,CORN SNACK SINGLE PACKET      ,1,1,99.246,99.159,99.246,1.12,0.6,0.91
201510,210212,BASMATI RICE 500G-1KG         ,1,1,95.677,95.444,95.677,0.48,0.68,0.39
201510,210213,BREAKFAST CEREAL 1            ,1,1,99.139,99.37,99.139,1.12,0.68,0.91
201510,210214,BREAKFAST CEREAL 2            ,1,1,99.089,98.913,99.089,1.92,1.04,1.56
201510,210215,CEREAL BAR                    ,1,1,111.985,112.499,111.985,0.64,0.36,0.52
201510,210216,HOT OAT CEREAL                ,1,1,97.332,96.92,97.332,0.32,0.16,0.26
201510,210301,CREAM CRACKERS PACK 200G-300G ,1,1,100.624,100.372,100.624,0.48,0.56,0.39
201510,210302,PLAIN BISCUITS-200-300G       ,1,1,98.739,98.515,98.739,1.44,1.75,1.17
201510,210317,FRUIT PIES 4-6 PACK           ,1,1,108.706,109.013,108.706,0.32,0.42,0.26
201510,210319,DOUGHNUT-EACH                 ,1,1,101.136,101.113,101.136,0.8,0.98,0.65
201510,210320,WHOLE SPONGE CAKE NOT FROZEN  ,1,1,100.187,100.221,100.187,0.8,0.98,0.65
201510,210321,PACK OF 5-6 INDIVIDUAL CAKES  ,1,1,106.146,106.94,106.146,0.64,0.84,0.52
