index_date,item_id,item_desc,index_algorithm,stratum_ind,item_index,all_gm_index,gm_ra_index,coicop_weight,item_weight,cpih_coicop_weight
201604,210102,LARGE LOAF-WHITE-UNSLICED-800G,1,1,99.481,99.338,99.481,0.3,0.44,0.24
201604,210106,SIX BREAD ROLLS-WHITE/BROWN   ,1,1,101.182,100.897,101.182,0.6,0.72,0.48
201604,210111,WHITE SLICED LOAF BRANDED 750G,1,1,93.181,93.793,93.181,0.9,1.08,0.72
201604,210113,WHOLEMEAL SLICED LOAF BRANDED ,1,1,104.8,104.717,104.8,0.75,0.88,0.6
201604,210114,CHILLED GARLIC BREAD          ,1,1,103.029,100.254,103.029,0.6,0.88,0.48
201604,210201,FLOUR-SELF-RAISING-1.5KG      ,1,1,100.093,99.975,100.093,0.3,0.2,0.24
201604,210204,DRY SPAGHETTI OR PASTA 500G   ,1,1,106.587,105.759,106.587,0.15,0.32,0.12
201604,210211,CORN SNACK SINGLE PACKET      ,1,1,100.37,100.28,100.37,1.05,0.6,0.84
201604,210212,BASMATI RICE 500G-1KG         ,1,1,96.152,97.044,96.152,0.3,0.6,0.24
201604,210213,BREAKFAST CEREAL 1            ,1,1,94.555,95.19,94.555,1.05,0.6,0.84
201604,210214,BREAKFAST CEREAL 2            ,1,1,99.741,99.604,99.741,1.8,1,1.44
201604,210215,CEREAL BAR                    ,1,1,114.244,115.84,114.244,0.6,0.36,0.48
201604,210216,HOT OAT CEREAL                ,1,1,97.976,98.156,97.976,0.3,0.2,0.24
201604,210217,RICE MICRO POUCH/TRAY 220-280G,1,1,106.839,107.58,106.839,0.15,0.12,0.12
201604,210301,CREAM CRACKERS PACK 200G-300G ,1,1,100.887,100.716,100.887,0.45,0.48,0.36
201604,210302,PLAIN BISCUITS-200-300G       ,1,1,98.739,99.172,98.739,1.2,1.44,0.96
201604,210317,FRUIT PIES 4-6 PACK           ,1,1,93.214,92.13,93.214,0.3,0.36,0.24
201604,210319,DOUGHNUT-EACH                 ,1,1,100.522,99.354,100.522,0.75,0.9,0.6
201604,210320,WHOLE SPONGE CAKE NOT FROZEN  ,1,1,94.324,95.278,94.324,0.75,0.9,0.6
201604,210321,PACK OF 5-6 INDIVIDUAL CAKES  ,1,1,97.953,97.552,97.953,0.6,0.72,0.48
201604,210322,CHOCOLATE 11                  ,1,1,99.611,99.25,99.611,0.6,1.2,0.48
201604,210403,HOME KILLED BEEF-LEAN MINCE KG,1,1,95.401,95.064,95.401,0.84,1.24,0.68
201604,210406,HOME KLD BEEF-RUMP/POPES STEAK,1,1,99.431,99.458,99.431,1.05,1.6,0.85
201604,210413,HOME KILLED BEEF-TOPSIDE KG   ,1,1,98.748,99.098,98.748,0.42,0.72,0.34
201604,210414,FROZEN BEEFBURGERS PACK OF 4  ,1,1,97.897,98.051,97.897,0.42,0.44,0.34
201604,210502,HOME KILLED LAMB-SHOULDER KG  ,1,1,103.04,103.022,103.04,0.42,0.62,0.34
201604,210506,HK LAMB LOIN CHOP/STEAK PER KG,1,1,97.633,97.281,97.633,0.21,0.38,0.17
201604,210606,FRZEN IMP LAMB: LEG (PER KG)  ,1,1,98.746,98.623,98.746,0.84,1,0.68
201604,210703,HOME KILLED PORK-LOIN CHOPS KG,1,1,98.79,98.637,98.79,1.05,1,0.85
201604,210802,BACON-GAMMON-PER KG           ,1,1,95.203,94.642,95.203,0.42,0.25,0.34
201604,210808,BACON-BACK-PER KG             ,1,1,96.58,96.514,96.58,1.89,0.75,1.53
201604,210905,FRESH/CHILLED CHICKEN  PER KG ,1,1,93.89,93.472,93.89,0.63,0.76,0.51
201604,210910,FRESH BONELESS CHICKEN BREAST ,1,1,97.774,97.26,97.774,1.47,1.88,1.19
201604,210911,FRESH TURKEY STEAKS PER KG    ,1,1,96.902,96.725,96.902,0.42,0.4,0.34
201604,210912,FROZEN CHICKEN BREASTS        ,1,1,96.941,96.476,96.941,0.63,0.72,0.51
201604,210913,ROTISSERIE CHICKEN [WHOLE]    ,1,1,100.237,100.456,100.237,0.21,0.24,0.17
201604,211007,CANNED MEAT-STEWED STEAK      ,1,1,97.836,97.534,97.836,0.42,0.18,0.34
201604,211010,PORK PIE INDIVIDL APP 3IN/8CM ,1,1,101.206,101.242,101.206,0.63,0.36,0.51
201604,211011,INDIVIDUAL MEAT PIE           ,1,1,99.152,99.488,99.152,1.26,0.66,1.02
201604,211014,SAUSAGES-PORK-PER KG          ,1,1,98.345,97.846,98.345,1.68,0.84,1.36
201604,211016,COOKED HAM LOOSE SPECIFY TYPE ,1,1,97.791,98.526,97.791,0.63,0.36,0.51
201604,211019,FROZ CHICKEN NUGGETS 220-600G ,1,1,96.776,96.623,96.776,0.42,0.48,0.34
201604,211023,COOKED HAM PREPACKED SLICED   ,1,1,103.225,101.809,103.225,2.1,1.08,1.7
201604,211024,CONTINENTAL SLICED DELI MEAT  ,1,1,89.555,91.376,89.555,0.63,0.36,0.51
201604,211025,JOINT OV/READ GAM/POR 450-700G,1,1,101.056,100.803,101.056,0.21,0.12,0.17
201604,211026,CHICKEN KIEV 2 PACK 240-310G  ,1,1,94.216,94.848,94.216,0.42,0.48,0.34
201604,211027,H K LIVER PER KG STATE TYPE   ,1,1,99.015,98.969,99.015,0.21,0.06,0.17
201604,211028,MEAT BASED SNACK M/PACK 400G  ,1,1,102.739,102.52,102.739,1.05,0.48,0.85
201604,211029,COOKED MEAT TURKEY/CHICK SLICE,1,1,100.255,100.525,100.255,0.42,0.54,0.34
201604,211101,FRESH WHITE FISH FILLETS KG   ,1,1,100.469,100.898,100.469,0.96,0.6,0.72
201604,211105,FRESH FISH-SALMON FILLETS-KG  ,1,1,91.465,91.279,91.465,1.36,0.86,1.02
201604,211106,FROZEN PRAWNS PER KG          ,1,1,107.64,102.591,107.64,0.36,0.54,0.27
201604,211207,"CANNED FISH, TUNA, 130G-200G  ",1,1,109.309,108.227,109.309,0.64,0.98,0.48
201604,211210,FROZEN FISH FINGERS 8-12 PK   ,1,1,101.131,100.905,101.131,0.56,0.82,0.42
201604,211211,FROZEN BREAD/BAT FISH 400-550G,1,1,98.142,98.208,98.142,0.12,0.2,0.09
201604,211305,SPREADABLE BUTTER             ,1,1,101.78,102.441,101.78,0.42,0.56,0.42
201604,211306,BUTTER 250G SPEC COO          ,1,1,98.569,98.356,98.569,0.36,0.44,0.36
201604,211407,MARGARINE/LOW FAT SPREAD-500G ,1,1,101.113,101.482,101.113,0.7,0.57,0.7
201604,211408,OLIVE OIL - 500ML - 1 LITRE   ,1,1,97.716,98.563,97.716,0.52,0.43,0.52
201604,211501,CHEDDAR-HOME PRODUCED PER KG  ,1,1,98.776,98.526,98.776,1.56,1.65,1.3
201604,211506,"CHEESE SPREAD, 125g-200g TUB  ",1,1,101.266,100.094,101.266,0.48,0.54,0.4
201604,211507,EDAM PER KG                   ,1,1,100.162,100.17,100.162,0.12,0.12,0.1
201604,211509,HARD REGIONAL CHEESE PER KG   ,1,1,101.167,101.291,101.167,0.24,0.24,0.2
201604,211510,PARMESAN CHEESE-PER KG        ,1,1,99.253,98.656,99.253,0.12,0.15,0.1
201604,211511,SOFT CONTINENTAL CHEESE - KG  ,1,1,93.378,92.054,93.378,0.36,0.3,0.3
201604,211602,EGGS-MEDIUM-PER DOZ OR 2 X 6  ,1,1,91.865,92.28,91.865,0.48,0.48,0.4
201604,211603,EGGS-LARGE-PER DOZ OR 2 X 6   ,1,1,93.449,93.705,93.449,0.6,0.52,0.5
201604,211707,DELVD MILK SEMI-SKIMMED PER PT,1,0,100,100,100,0.24,0.15,0.2
201604,211709,SHOP MILK-WHOLE MILK-4PT/2LTR ,1,1,99.745,99.72,99.745,0.84,0.48,0.7
201604,211710,MILK SEMI-PER 2 PINTS/1.136 L ,1,1,100.188,100.193,100.188,3.72,2.22,3.1
201604,211713,MILK FLAVOURED 330-500MLS/GMS ,1,1,111.36,113.489,111.36,0.24,0.15,0.2
201604,211807,"YOGHURT/FROMAGE 4-6PK, 45-125G",1,1,94.823,94.297,94.823,1.32,1.76,1.1
201604,211808,CHILLED POT DESSERT 125-200G  ,1,1,96.182,95.975,96.182,0.6,0.84,0.5
201604,211814,YOGHURT-SMALL INDIVIDUAL      ,1,1,95.699,95.429,95.699,0.48,0.68,0.4
201604,211815,FRESH DOUBLE CREAM 250ML-300ML,1,1,98.334,98.156,98.334,0.24,0.36,0.2
