index_date,item_id,item_desc,index_algorithm,stratum_ind,item_index,all_gm_index,gm_ra_index,coicop_weight,item_weight,cpih_coicop_weight
201610,210102,LARGE LOAF-WHITE-UNSLICED-800G,1,1,100.054,99.918,100.054,0.3,0.44,0.24
201610,210106,SIX BREAD ROLLS-WHITE/BROWN   ,1,1,99.639,98.982,99.639,0.6,0.72,0.48
201610,210111,WHITE SLICED LOAF BRANDED 750G,1,1,95.709,95.815,95.709,0.9,1.08,0.72
201610,210113,WHOLEMEAL SLICED LOAF BRANDED ,1,1,102.864,102.922,102.864,0.75,0.88,0.6
201610,210114,CHILLED GARLIC BREAD          ,1,1,104.189,101.338,104.189,0.6,0.88,0.48
201610,210201,FLOUR-SELF-RAISING-1.5KG      ,1,1,99.292,99.357,99.292,0.3,0.2,0.24
201610,210204,DRY SPAGHETTI OR PASTA 500G   ,1,1,100.387,99.825,100.387,0.15,0.32,0.12
201610,210211,CORN SNACK SINGLE PACKET      ,1,1,99.925,99.941,99.925,1.05,0.6,0.84
201610,210212,BASMATI RICE 500G-1KG         ,1,1,95.875,93.661,95.875,0.3,0.6,0.24
201610,210213,BREAKFAST CEREAL 1            ,1,1,100.998,101.272,100.998,1.05,0.6,0.84
201610,210214,BREAKFAST CEREAL 2            ,1,1,101.85,101.081,101.85,1.8,1,1.44
201610,210215,CEREAL BAR                    ,1,1,107.159,106.972,107.159,0.6,0.36,0.48
201610,210216,HOT OAT CEREAL                ,1,1,94.926,94.584,94.926,0.3,0.2,0.24
201610,210217,RICE MICRO POUCH/TRAY 220-280G,1,1,101.484,100.771,101.484,0.15,0.12,0.12
201610,210301,CREAM CRACKERS PACK 200G-300G ,1,1,99.475,99.614,99.475,0.45,0.48,0.36
201610,210302,PLAIN BISCUITS-200-300G       ,1,1,95.861,95.223,95.861,1.2,1.44,0.96
201610,210317,FRUIT PIES 4-6 PACK           ,1,1,96.811,95.764,96.811,0.3,0.36,0.24
201610,210319,DOUGHNUT-EACH                 ,1,1,100.425,98.224,100.425,0.75,0.9,0.6
201610,210320,WHOLE SPONGE CAKE NOT FROZEN  ,1,1,94.088,95.783,94.088,0.75,0.9,0.6
201610,210321,PACK OF 5-6 INDIVIDUAL CAKES  ,1,1,100.401,101.159,100.401,0.6,0.72,0.48
201610,210322,CHOCOLATE 11                  ,1,1,104.87,104.623,104.87,0.6,1.2,0.48
201610,210403,HOME KILLED BEEF-LEAN MINCE KG,1,1,93.015,92.487,93.015,0.84,1.24,0.68
201610,210406,HOME KLD BEEF-RUMP/POPES STEAK,1,1,99.287,98.877,99.287,1.05,1.6,0.85
201610,210413,HOME KILLED BEEF-TOPSIDE KG   ,1,1,99.062,99.097,99.062,0.42,0.72,0.34
201610,210414,FROZEN BEEFBURGERS PACK OF 4  ,1,1,99.689,99.795,99.689,0.42,0.44,0.34
201610,210502,HOME KILLED LAMB-SHOULDER KG  ,1,1,105.032,105.298,105.032,0.42,0.62,0.34
201610,210506,HK LAMB LOIN CHOP/STEAK PER KG,1,1,97.168,96.593,97.168,0.21,0.38,0.17
201610,210606,FRZEN IMP LAMB: LEG (PER KG)  ,1,1,100.661,100.538,100.661,0.84,1,0.68
201610,210703,HOME KILLED PORK-LOIN CHOPS KG,1,1,97.909,98.082,97.909,1.05,1,0.85
201610,210802,BACON-GAMMON-PER KG           ,1,1,94.484,93.988,94.484,0.42,0.25,0.34
201610,210808,BACON-BACK-PER KG             ,1,1,91.189,92.174,91.189,1.89,0.75,1.53
201610,210905,FRESH/CHILLED CHICKEN  PER KG ,1,1,91.591,90.785,91.591,0.63,0.76,0.51
201610,210910,FRESH BONELESS CHICKEN BREAST ,1,1,98.14,97.031,98.14,1.47,1.88,1.19
201610,210911,FRESH TURKEY STEAKS PER KG    ,1,1,97.536,97.527,97.536,0.42,0.4,0.34
201610,210912,FROZEN CHICKEN BREASTS        ,1,1,97.955,97.647,97.955,0.63,0.72,0.51
201610,210913,ROTISSERIE CHICKEN [WHOLE]    ,1,1,100.653,100.644,100.653,0.21,0.24,0.17
201610,211007,CANNED MEAT-STEWED STEAK      ,1,1,99.295,99.266,99.295,0.42,0.18,0.34
201610,211010,PORK PIE INDIVIDL APP 3IN/8CM ,1,1,100.438,100.593,100.438,0.63,0.36,0.51
201610,211011,INDIVIDUAL MEAT PIE           ,1,1,99.211,98.279,99.211,1.26,0.66,1.02
201610,211014,SAUSAGES-PORK-PER KG          ,1,1,98.951,96.957,98.951,1.68,0.84,1.36
201610,211016,COOKED HAM LOOSE SPECIFY TYPE ,1,1,97.958,98.896,97.958,0.63,0.36,0.51
201610,211019,FROZ CHICKEN NUGGETS 220-600G ,1,1,92.691,93.653,92.691,0.42,0.48,0.34
201610,211023,COOKED HAM PREPACKED SLICED   ,1,1,98.16,95.316,98.16,2.1,1.08,1.7
201610,211024,CONTINENTAL SLICED DELI MEAT  ,1,1,96.992,93.933,96.992,0.63,0.36,0.51
201610,211025,JOINT OV/READ GAM/POR 450-700G,1,1,100.605,100.344,100.605,0.21,0.12,0.17
201610,211026,CHICKEN KIEV 2 PACK 240-310G  ,1,1,89.959,89.868,89.959,0.42,0.48,0.34
201610,211027,H K LIVER PER KG STATE TYPE   ,1,1,99.724,100.22,99.724,0.21,0.06,0.17
201610,211028,MEAT BASED SNACK M/PACK 400G  ,1,1,103.391,103.499,103.391,1.05,0.48,0.85
201610,211029,COOKED MEAT TURKEY/CHICK SLICE,1,1,96.901,97.687,96.901,0.42,0.54,0.34
201610,211101,FRESH WHITE FISH FILLETS KG   ,1,1,102.113,101.874,102.113,0.96,0.6,0.72
201610,211105,FRESH FISH-SALMON FILLETS-KG  ,1,1,103.45,102.971,103.45,1.36,0.86,1.02
201610,211106,FROZEN PRAWNS PER KG          ,1,1,104.928,99.05,104.928,0.36,0.54,0.27
201610,211207,"CANNED FISH, TUNA, 130G-200G  ",1,1,111.925,111.292,111.925,0.64,0.98,0.48
201610,211210,FROZEN FISH FINGERS 8-12 PK   ,1,1,94.982,95.188,94.982,0.56,0.82,0.42
201610,211211,FROZEN BREAD/BAT FISH 400-550G,1,1,101.055,100.88,101.055,0.12,0.2,0.09
201610,211305,SPREADABLE BUTTER             ,1,1,95.599,95.997,95.599,0.42,0.56,0.42
201610,211306,BUTTER 250G SPEC COO          ,1,1,101.04,101.383,101.04,0.36,0.44,0.36
201610,211407,MARGARINE/LOW FAT SPREAD-500G ,1,1,89.705,89.821,89.705,0.7,0.57,0.7
201610,211408,OLIVE OIL - 500ML - 1 LITRE   ,1,1,105.423,105.458,105.423,0.52,0.43,0.52
201610,211501,CHEDDAR-HOME PRODUCED PER KG  ,1,1,95.574,94.891,95.574,1.56,1.65,1.3
201610,211506,"CHEESE SPREAD, 125g-200g TUB  ",1,1,114.914,114.797,114.914,0.48,0.54,0.4
201610,211507,EDAM PER KG                   ,1,1,102.293,102.151,102.293,0.12,0.12,0.1
201610,211509,HARD REGIONAL CHEESE PER KG   ,1,1,97.259,97.011,97.259,0.24,0.24,0.2
201610,211510,PARMESAN CHEESE-PER KG        ,1,1,99.626,99.685,99.626,0.12,0.15,0.1
201610,211511,SOFT CONTINENTAL CHEESE - KG  ,1,1,94.176,93.601,94.176,0.36,0.3,0.3
