index_date,item_id,item_desc,index_algorithm,stratum_ind,item_index,all_gm_index,gm_ra_index,coicop_weight,item_weight,cpih_coicop_weight
200504,210102,LARGE LOAF-WHITE-UNSLICED-800G,1,1,97.671,97.129,97.671,0.3,0.44,0.24
200504,210106,SIX BREAD ROLLS-WHITE/BROWN   ,1,1,100.875,100.663,100.875,0.6,0.76,0.48
200504,210108,PITTA BREAD                   ,1,1,99.652,99.638,99.652,0.45,0.6,0.36
200504,210111,WHITE SLICED LOAF BRANDED 750G,1,1,99.725,99.252,99.725,1.2,1.52,0.96
200504,210112,BROWN SLICED LOAF BRANDED 400G,1,1,100.951,100.987,100.951,0.15,0.2,0.12
200504,210113,WHOLEMEAL SLICED LOAF BRANDED ,1,1,99.537,99.604,99.537,0.45,0.48,0.36
200504,210201,FLOUR-SELF-RAISING-1.5KG      ,1,1,98.474,98.677,98.474,0.15,0.12,0.12
200504,210204,DRY SPAGHETTI OR PASTA 500G   ,1,1,98.728,98.701,98.728,0.15,0.24,0.12
200504,210205,MUESLI 500G - 1KG             ,1,1,100.848,100.64,100.848,0.3,0.18,0.24
200504,210209,BREAKFAST CEREAL 1 NOT MUESLI ,1,1,102.597,102.162,102.597,1.8,0.81,1.44
200504,210210,BREAKFAST CEREAL 2 NOT MUESLI ,1,1,101.473,101.461,101.473,1.8,0.81,1.44
200504,210211,CORN SNACK SINGLE PACKET      ,1,1,110.589,111.926,110.589,1.05,0.45,0.84
200504,210212,BASMATI RICE 500G-1KG         ,1,1,98.539,98.338,98.539,0.45,0.39,0.36
200504,210301,CREAM CRACKERS PACK 200G-300G ,1,1,95.412,93.706,95.412,0.3,0.36,0.24
200504,210302,PLAIN BISCUITS-200-300G       ,1,1,100.284,100.309,100.284,1.05,1.32,0.84
200504,210304,CHOC COATED BISCUITS-200-300G ,1,1,96.165,95.322,96.165,0.3,0.6,0.24
200504,210317,FRUIT PIES 4-6 PACK           ,1,1,100.469,100.367,100.469,0.6,0.72,0.48
200504,210318,FROZN CAKE/GATEAU NO ICE-CREAM,1,1,98.518,98.138,98.518,0.15,0.24,0.12
200504,210319,DOUGHNUT-EACH                 ,1,1,101.122,99.951,101.122,0.6,0.78,0.48
200504,210320,WHOLE SPONGE CAKE NOT FROZEN  ,1,1,98.994,99.446,98.994,0.75,0.9,0.6
200504,210321,PACK OF 5-6 INDIVIDUAL CAKES  ,1,1,99.05,99.074,99.05,0.45,0.48,0.36
200504,210322,CHOCOLATE 11                  ,1,1,103.165,103.138,103.165,0.3,0.6,0.24
200504,210403,HOME KILLED BEEF-LEAN MINCE KG,1,1,102.308,103.606,102.308,0.69,0.88,0.54
200504,210406,HOME KLD BEEF-RUMP/POPES STEAK,1,1,98.617,98.671,98.617,0.92,1.28,0.72
200504,210413,HOME KILLED BEEF-TOPSIDE KG   ,1,1,97.209,97.048,97.209,0.69,0.92,0.54
200504,210414,FROZEN BEEFBURGERS PACK OF 4  ,1,1,97.268,97.229,97.268,0.46,0.48,0.36
200504,210415,H-KILLED BEEF BRAISING STEAK  ,1,1,98.245,98.099,98.245,0.46,0.44,0.36
