index_date,item_id,item_desc,index_algorithm,stratum_ind,item_index,all_gm_index,gm_ra_index,coicop_weight,item_weight,cpih_coicop_weight
200910,210102,LARGE LOAF-WHITE-UNSLICED-800G,1,1,94.129,93.295,94.129,0.34,0.5,0.26
200910,210106,SIX BREAD ROLLS-WHITE/BROWN   ,1,1,100.755,99.961,100.755,0.68,0.85,0.52
200910,210108,PITTA BREAD                   ,1,1,103.369,103.306,103.369,0.68,0.85,0.52
200910,210111,WHITE SLICED LOAF BRANDED 750G,1,1,97.93,98.395,97.93,1.36,1.6,1.04
200910,210113,WHOLEMEAL SLICED LOAF BRANDED ,1,1,100.291,100.611,100.291,1.02,1.2,0.78
200910,210201,FLOUR-SELF-RAISING-1.5KG      ,1,1,100.009,99.824,100.009,0.34,0.2,0.26
200910,210204,DRY SPAGHETTI OR PASTA 500G   ,1,1,89.904,89.244,89.904,0.17,0.36,0.13
200910,210211,CORN SNACK SINGLE PACKET      ,1,1,105.931,105.981,105.931,1.02,0.52,0.78
200910,210212,BASMATI RICE 500G-1KG         ,1,1,110.059,107.754,110.059,0.51,0.56,0.39
200910,210213,BREAKFAST CEREAL 1            ,1,1,106.057,105.984,106.057,1.53,0.84,1.17
200910,210214,BREAKFAST CEREAL 2            ,1,1,108.457,107.378,108.457,2.72,1.52,2.08
200910,210301,CREAM CRACKERS PACK 200G-300G ,1,1,101.913,101.323,101.913,0.34,0.42,0.26
200910,210302,PLAIN BISCUITS-200-300G       ,1,1,92.352,92.367,92.352,1.53,1.96,1.17
200910,210317,FRUIT PIES 4-6 PACK           ,1,1,100.758,100.737,100.758,0.34,0.42,0.26
200910,210319,DOUGHNUT-EACH                 ,1,1,105.05,108.237,105.05,0.68,0.91,0.52
200910,210320,WHOLE SPONGE CAKE NOT FROZEN  ,1,1,101.235,103.772,101.235,0.85,0.98,0.65
200910,210321,PACK OF 5-6 INDIVIDUAL CAKES  ,1,1,94.562,93.714,94.562,0.85,1.05,0.65
200910,210322,CHOCOLATE 11                  ,1,1,104.64,104.563,104.64,0.51,1.26,0.39
200910,210403,HOME KILLED BEEF-LEAN MINCE KG,1,1,102.38,102.638,102.38,0.92,1.35,0.76
200910,210406,HOME KLD BEEF-RUMP/POPES STEAK,1,1,104.739,106.075,104.739,0.92,1.45,0.76
200910,210413,HOME KILLED BEEF-TOPSIDE KG   ,1,1,97.405,97.243,97.405,0.69,1.05,0.57
200910,210414,FROZEN BEEFBURGERS PACK OF 4  ,1,1,93.977,94.86,93.977,0.23,0.5,0.19
200910,210415,H-KILLED BEEF BRAISING STEAK  ,1,1,97.154,97.64,97.154,0.46,0.65,0.38
200910,210501,HOME KILLED LAMB-LOIN CHOPS KG,1,1,101.114,101.049,101.114,0.23,0.46,0.19
200910,210502,HOME KILLED LAMB-SHOULDER KG  ,1,1,111.431,111.067,111.431,0.46,0.54,0.38
200910,210606,FRZEN IMP LAMB: LEG (PER KG)  ,1,1,108.395,109.221,108.395,0.92,1,0.76
200910,210703,HOME KILLED PORK-LOIN CHOPS KG,1,1,100.658,100.148,100.658,0.69,0.53,0.57
200910,210706,H-KILL PORK-BONELESS SHOULDER ,1,1,110.399,112.404,110.399,0.69,0.47,0.57
200910,210802,BACON-GAMMON-PER KG           ,1,1,104.416,104.62,104.416,0.92,0.5,0.76
200910,210808,BACON-BACK-PER KG             ,1,1,97.214,96.898,97.214,2.76,1.5,2.28
200910,210905,FRESH/CHILLED CHICKEN  PER KG ,1,1,98.478,99.016,98.478,0.69,0.96,0.57
200910,210910,FRESH BONELESS CHICKEN BREAST ,1,1,98.613,99.021,98.613,1.15,1.6,0.95
200910,210911,FRESH TURKEY STEAKS PER KG    ,1,1,100.862,100.246,100.862,0.46,0.52,0.38
200910,210912,FROZEN CHICKEN BREASTS        ,1,1,96.738,98.124,96.738,0.46,0.52,0.38
200910,210913,ROTISSERIE CHICKEN [WHOLE]    ,1,1,103.427,103.567,103.427,0.23,0.4,0.19
200910,211007,CANNED MEAT-STEWED STEAK      ,1,1,99.407,98.919,99.407,0.46,0.21,0.38
200910,211010,PORK PIE INDIVIDL APP 3IN/8CM ,1,1,102.5,102.904,102.5,0.69,0.42,0.57
200910,211011,INDIVIDUAL MEAT PIE           ,1,1,102.309,102.27,102.309,1.61,0.84,1.33
200910,211014,SAUSAGES-PORK-PER KG          ,1,1,99.281,98.81,99.281,1.84,1.05,1.52
200910,211016,COOKED HAM LOOSE SPECIFY TYPE ,1,1,104.954,104.749,104.954,0.92,0.49,0.76
200910,211018,COOKED MEAT - SLICED TURKEY   ,1,1,95.762,95.249,95.762,0.69,0.91,0.57
200910,211019,FROZ CHICKEN NUGGETS 220-600G ,1,1,98.01,100.35,98.01,0.46,0.7,0.38
200910,211020,COOKED HAM PREPACKED SLICED   ,1,1,101.797,101.179,101.797,2.99,1.68,2.47
200910,211021,CHICKEN KIEV 2 PACK 250-300G  ,1,1,103.041,104.105,103.041,0.46,0.7,0.38
200910,211101,FRESH WHITE FISH FILLETS KG   ,1,1,95.951,95.791,95.951,1.85,0.78,1.48
200910,211105,FRESH FISH-SALMON FILLETS-KG  ,1,1,105.259,105.226,105.259,1.3,0.54,1.04
200910,211106,FROZEN PRAWNS PER KG          ,1,1,104.567,103.93,104.567,0.6,0.68,0.48
200910,211207,"CANNED FISH, TUNA, 130G-200G  ",1,1,99.892,99.74,99.892,0.45,0.36,0.36
200910,211210,FROZEN FISH FINGERS 8-12 PK   ,1,1,105.146,104.591,105.146,0.8,0.64,0.64
200910,211301,BUTTER-HOME PRODUCED-250G     ,1,1,92.888,92.651,92.888,0.2,0.29,0.2
200910,211304,BUTTER-IMPORTED 250G          ,1,1,97.78,97.632,97.78,0.46,0.71,0.46
200910,211407,MARGARINE/LOW FAT SPREAD-500G ,1,1,96.957,97.59,96.957,0.82,1.22,0.82
200910,211408,OLIVE OIL - 500ML - 1 LITRE   ,1,1,98.145,96.844,98.145,0.52,0.78,0.52
200910,211501,CHEDDAR-HOME PRODUCED PER KG  ,1,1,99.995,99.783,99.995,2.1,2.16,1.68
200910,211506,"CHEESE SPREAD, 125g-200g TUB  ",1,1,107.782,108.755,107.782,1.05,1.08,0.84
200910,211507,EDAM PER KG                   ,1,1,102.01,102.102,102.01,0.15,0.16,0.12
200910,211509,HARD REGIONAL CHEESE PER KG   ,1,1,99.65,99.391,99.65,0.45,0.44,0.36
200910,211510,PARMESAN CHEESE-PER KG        ,1,1,97.955,96.424,97.955,0.15,0.16,0.12
200910,211602,EGGS-MEDIUM-PER DOZ OR 2 X 6  ,1,1,103.713,103.787,103.713,0.6,0.49,0.48
200910,211603,EGGS-LARGE-PER DOZ OR 2 X 6   ,1,1,100.365,100.239,100.365,0.75,0.51,0.6
200910,211707,DELVD MILK SEMI-SKIMMED PER PT,1,0,100.408,100.408,100.408,0.3,0.2,0.24
200910,211709,SHOP MILK-WHOLE MILK-4PT/2LTR ,1,1,99.42,99.256,99.42,1.65,1.35,1.32
200910,211710,MILK SEMI-PER 2 PINTS/1.136 L ,1,1,99.57,99.541,99.57,4.05,3.45,3.24
200910,211807,"YOGHURT/FROMAGE 4-6PK, 45-125G",1,1,102.877,103.239,102.877,1.35,1.52,1.08
200910,211808,CHILLED POT DESSERT 125-200G  ,1,1,102.584,103.616,102.584,0.9,0.88,0.72
200910,211813,YOGHURT DRINK                 ,1,1,95.56,95.643,95.56,0.75,0.72,0.6
200910,211814,YOGHURT-SMALL INDIVIDUAL      ,1,1,105.528,106.439,105.528,0.45,0.52,0.36
200910,211815,FRESH DOUBLE CREAM 250ML-300ML,1,1,96.619,96.294,96.619,0.3,0.36,0.24
200910,211901,TEA BAGS PKT OF 80 (230G-250G),1,1,106.48,106.36,106.48,1.32,0.77,0.99
200910,211904,TEA BAGS-2-PACKET OF 240      ,1,1,117.743,118.837,117.743,0.4,0.23,0.3
200910,212001,"FRUIT SQUASH, 750ML - 1.5LT   ",1,1,104.129,103.116,104.129,1,1.2,0.8
200910,212006,FRUIT JUICE NOT ORANGE 1L     ,1,1,102.902,102.967,102.902,1.2,1.56,0.96
200910,212008,LEMONADE-2 LITRE BOTTLE       ,1,1,103.763,103.169,103.763,0.2,0.24,0.16
200910,212009,FRUIT DRINK-200-290ML 3-PACK  ,1,1,97.113,96.266,97.113,0.7,0.84,0.56
200910,212010,MINERAL WATER STILL 1.5-2L    ,1,1,108.031,106.368,108.031,0.8,0.96,0.64
200910,212011,COLA FLAVD DRINK 1.75-2 LT BTL,1,1,106.261,107.012,106.261,1.6,1.92,1.28
200910,212012,PK6/8 FIZZY DRINK/COLA CANS   ,1,1,111.326,111.818,111.326,0.4,0.48,0.32
200910,212015,FIZZY ENERGY DRINK 250-500ML  ,1,1,101.747,101.589,101.747,0.9,1.08,0.72
200910,212016,FRESH/CHILL ORANGE JUICE 900ML,1,1,103.751,103.468,103.751,0.9,1.2,0.72
200910,212017,FIZZY BOTTLED DRINK 500ML     ,1,1,107.154,107.388,107.154,0.7,0.72,0.56
200910,212018,FIZZY CANNED DRINK 330ML      ,1,1,108.121,107.694,108.121,1,1.08,0.8
200910,212019,PURE FRUIT SMOOTHIE 750ML-1LTR,1,1,118.626,119.344,118.626,0.6,0.72,0.48
200910,212101,SUGAR -GRANULATED-WHITE-PER KG,1,1,106.764,107.155,106.764,0.26,0.41,0.22
200910,212106,JAR OF JAM-340-454G           ,1,1,102.225,102.197,102.225,0.26,0.59,0.22
200910,212202,MINTS                         ,1,1,107,106.776,107,0.39,0.36,0.33
200910,212207,CANDY COATED CHOCOLATE        ,1,1,103.006,103.095,103.006,0.91,0.96,0.77
200910,212211,CHOCOLATE 4                   ,1,1,103.861,103.835,103.861,2.21,2.4,1.87
200910,212214,FRUIT PASTILLES 2             ,1,1,102.989,102.78,102.989,1.04,1.08,0.88
200910,212215,BAG OF SWEETS 150 - 250G      ,1,1,104.953,105.165,104.953,1.3,1.32,1.1
200910,212217,CHEWING/BUBBLE GUM-SINGLE PK  ,1,1,105.4,105.328,105.4,0.39,0.48,0.33
200910,212218,CARTON/BOX OF CHOCS 150-400GM ,1,1,100.914,100.791,100.914,1.43,1.56,1.21
200910,212219,CHOCOLATE 8                   ,1,1,102.562,102.505,102.562,0.65,0.72,0.55
200910,212222,CHOCOLATE 10                  ,1,1,101.793,101.475,101.793,2.99,3.12,2.53
200910,212360,POTATOES-OLD WHITE PER KG     ,1,0,96.965,96.466,96.965,1.12,1.22,0.91
200910,212361,POTATOES- BAKING PER KG       ,1,0,97.288,99.145,97.288,0.32,0.3,0.26
200910,212399,POTATOES-NEW-LOOSE-PER KG     ,1,0,93.441,93.764,93.441,0.48,0.48,0.39
200910,212402,POTATO CRISPS-25G/40G         ,1,1,105.018,104.907,105.018,0.8,0.6,0.65
200910,212404,POTATO CRISPS-MULTI-PACK      ,1,1,100.319,100.286,100.319,1.12,0.84,0.91
200910,212405,FROZEN CHIPS 900G-1KG         ,1,1,101.7,103.092,101.7,0.8,1.14,0.65
200910,212408,PREMIUM POTATO CRISPS/CHIPS   ,1,1,99.12,99.143,99.12,0.48,0.42,0.39
200910,212504,FRESH VEG-CAULIFLOWER-EACH    ,1,1,72.369,72.562,72.369,0.8,0.72,0.65
200910,212510,FRESH VEG-CUCUMBER-WHOLE      ,1,1,74.679,74.555,74.679,0.48,0.48,0.39
200910,212511,FRESH VEG-LETTUCE-ICEBERG-EACH,1,1,69.295,68.821,69.295,0.48,0.4,0.39
200910,212515,FRESH VEG-TOMATOES-PER KG     ,1,1,95.092,94.331,95.092,1.28,1.28,1.04
200910,212516,FRESH VEG-CABBAGE-WHOLE-PER KG,1,1,90.427,89.765,90.427,0.48,0.4,0.39
200910,212518,FRESH VEG-CARROTS-PER KG      ,1,1,94.115,93.281,94.115,0.48,0.48,0.39
200910,212519,FRESH VEG-ONIONS-PER KG       ,1,1,88.607,88.555,88.607,0.96,0.88,0.78
200910,212520,FRESH VEG-MUSHROOMS-PER KG    ,1,1,96.07,96.237,96.07,0.64,0.72,0.52
200910,212526,FRESH VEG-ORGANIC CARROTS KG  ,1,1,103.245,103.621,103.245,0.16,0.24,0.13
200910,212527,PRE-PACKED SALAD 100-250G     ,1,1,103.43,102.866,103.43,0.64,0.64,0.52
200910,212528,FRESH VEG- LETTUCE- ROUND     ,1,1,78.349,78.583,78.349,0.48,0.4,0.39
200910,212530,FRESH VEG-BROCCOLI-PER KG     ,1,1,93.539,93.066,93.539,0.32,0.24,0.26
200910,212531,FRESH VEG-COURGETTE-PER KG    ,1,1,89.422,88.379,89.422,0.48,0.56,0.39
200910,212532,FRESH VEG-PEPPERS -LOOSE OR KG,1,1,91.236,89.796,91.236,0.48,0.56,0.39
200910,212601,CANNED TOMATOES 390-400G      ,1,1,99.242,98.912,99.242,0.32,0.32,0.26
