index_date,item_id,item_desc,index_algorithm,stratum_ind,item_index,all_gm_index,gm_ra_index,coicop_weight,item_weight,cpih_coicop_weight
200907,210102,LARGE LOAF-WHITE-UNSLICED-800G,1,1,95.795,95.458,95.795,0.34,0.5,0.26
200907,210106,SIX BREAD ROLLS-WHITE/BROWN   ,1,1,102.928,103.42,102.928,0.68,0.85,0.52
200907,210108,PITTA BREAD                   ,1,1,104.102,103.97,104.102,0.68,0.85,0.52
200907,210111,WHITE SLICED LOAF BRANDED 750G,1,1,99.269,99.713,99.269,1.36,1.6,1.04
200907,210113,WHOLEMEAL SLICED LOAF BRANDED ,1,1,97.655,98.044,97.655,1.02,1.2,0.78
200907,210201,FLOUR-SELF-RAISING-1.5KG      ,1,1,99.299,99.143,99.299,0.34,0.2,0.26
200907,210204,DRY SPAGHETTI OR PASTA 500G   ,1,1,98.065,98.685,98.065,0.17,0.36,0.13
200907,210211,CORN SNACK SINGLE PACKET      ,1,1,106.089,106.264,106.089,1.02,0.52,0.78
200907,210212,BASMATI RICE 500G-1KG         ,1,1,108.353,106.469,108.353,0.51,0.56,0.39
200907,210213,BREAKFAST CEREAL 1            ,1,1,107.693,107.497,107.693,1.53,0.84,1.17
200907,210214,BREAKFAST CEREAL 2            ,1,1,106.656,105.985,106.656,2.72,1.52,2.08
200907,210301,CREAM CRACKERS PACK 200G-300G ,1,1,96.725,96.896,96.725,0.34,0.42,0.26
200907,210302,PLAIN BISCUITS-200-300G       ,1,1,94.004,94.305,94.004,1.53,1.96,1.17
200907,210317,FRUIT PIES 4-6 PACK           ,1,1,102.611,102.573,102.611,0.34,0.42,0.26
200907,210319,DOUGHNUT-EACH                 ,1,1,104.433,107.286,104.433,0.68,0.91,0.52
200907,210320,WHOLE SPONGE CAKE NOT FROZEN  ,1,1,98.364,97.771,98.364,0.85,0.98,0.65
200907,210321,PACK OF 5-6 INDIVIDUAL CAKES  ,1,1,96.19,95.845,96.19,0.85,1.05,0.65
200907,210322,CHOCOLATE 11                  ,1,1,104.019,103.976,104.019,0.51,1.26,0.39
200907,210403,HOME KILLED BEEF-LEAN MINCE KG,1,1,100.798,100.767,100.798,0.92,1.35,0.76
200907,210406,HOME KLD BEEF-RUMP/POPES STEAK,1,1,105.848,106.751,105.848,0.92,1.45,0.76
200907,210413,HOME KILLED BEEF-TOPSIDE KG   ,1,1,98.641,98.526,98.641,0.69,1.05,0.57
200907,210414,FROZEN BEEFBURGERS PACK OF 4  ,1,1,101.163,100.848,101.163,0.23,0.5,0.19
200907,210415,H-KILLED BEEF BRAISING STEAK  ,1,1,98.122,98.209,98.122,0.46,0.65,0.38
200907,210501,HOME KILLED LAMB-LOIN CHOPS KG,1,1,103.219,104.127,103.219,0.23,0.46,0.19
200907,210502,HOME KILLED LAMB-SHOULDER KG  ,1,1,114.696,114.748,114.696,0.46,0.54,0.38
200907,210606,FRZEN IMP LAMB: LEG (PER KG)  ,1,1,107.569,108.351,107.569,0.92,1,0.76
200907,210703,HOME KILLED PORK-LOIN CHOPS KG,1,1,100.969,101.011,100.969,0.69,0.53,0.57
200907,210706,H-KILL PORK-BONELESS SHOULDER ,1,1,110.435,113.299,110.435,0.69,0.47,0.57
200907,210802,BACON-GAMMON-PER KG           ,1,1,104.214,103.955,104.214,0.92,0.5,0.76
200907,210808,BACON-BACK-PER KG             ,1,1,95.364,95.174,95.364,2.76,1.5,2.28
200907,210905,FRESH/CHILLED CHICKEN  PER KG ,1,1,95.221,95.528,95.221,0.69,0.96,0.57
200907,210910,FRESH BONELESS CHICKEN BREAST ,1,1,99.759,100.206,99.759,1.15,1.6,0.95
200907,210911,FRESH TURKEY STEAKS PER KG    ,1,1,98.543,98.881,98.543,0.46,0.52,0.38
200907,210912,FROZEN CHICKEN BREASTS        ,1,1,102.934,104.241,102.934,0.46,0.52,0.38
200907,210913,ROTISSERIE CHICKEN [WHOLE]    ,1,1,102.562,102.645,102.562,0.23,0.4,0.19
200907,211007,CANNED MEAT-STEWED STEAK      ,1,1,102.684,103.217,102.684,0.46,0.21,0.38
200907,211010,PORK PIE INDIVIDL APP 3IN/8CM ,1,1,103.133,103.746,103.133,0.69,0.42,0.57
200907,211011,INDIVIDUAL MEAT PIE           ,1,1,100.488,99.851,100.488,1.61,0.84,1.33
200907,211014,SAUSAGES-PORK-PER KG          ,1,1,100.411,100.27,100.411,1.84,1.05,1.52
200907,211016,COOKED HAM LOOSE SPECIFY TYPE ,1,1,107.095,107.39,107.095,0.92,0.49,0.76
200907,211018,COOKED MEAT - SLICED TURKEY   ,1,1,96.879,96.441,96.879,0.69,0.91,0.57
