index_date,item_id,item_desc,index_algorithm,stratum_ind,item_index,all_gm_index,gm_ra_index,coicop_weight,item_weight,cpih_coicop_weight
201007,210102,LARGE LOAF-WHITE-UNSLICED-800G,1,1,100.266,100.177,100.266,0.32,0.5,0.26
201007,210106,SIX BREAD ROLLS-WHITE/BROWN   ,1,1,100.902,100.924,100.902,0.64,0.85,0.52
201007,210111,WHITE SLICED LOAF BRANDED 750G,1,1,97.96,97.869,97.96,1.28,1.7,1.04
201007,210113,WHOLEMEAL SLICED LOAF BRANDED ,1,1,98.863,98.864,98.863,0.96,1.15,0.78
201007,210114,CHILLED GARLIC BREAD          ,1,1,106.988,104.357,106.988,0.64,0.8,0.52
201007,210201,FLOUR-SELF-RAISING-1.5KG      ,1,1,101.528,102.272,101.528,0.32,0.2,0.26
201007,210204,DRY SPAGHETTI OR PASTA 500G   ,1,1,108.631,109.752,108.631,0.16,0.36,0.13
201007,210211,CORN SNACK SINGLE PACKET      ,1,1,107.906,108.033,107.906,0.8,0.48,0.65
201007,210212,BASMATI RICE 500G-1KG         ,1,1,100.575,101.269,100.575,0.64,0.48,0.52
201007,210213,BREAKFAST CEREAL 1            ,1,1,92.266,91.072,92.266,1.28,0.76,1.04
201007,210214,BREAKFAST CEREAL 2            ,1,1,101.496,101.808,101.496,2.56,1.4,2.08
201007,210215,CEREAL BAR                    ,1,1,103.204,102.495,103.204,0.48,0.32,0.39
201007,210301,CREAM CRACKERS PACK 200G-300G ,1,1,109.153,107.947,109.153,0.32,0.36,0.26
201007,210302,PLAIN BISCUITS-200-300G       ,1,1,110.291,110.252,110.291,1.28,1.5,1.04
201007,210317,FRUIT PIES 4-6 PACK           ,1,1,102.536,102.089,102.536,0.32,0.42,0.26
201007,210319,DOUGHNUT-EACH                 ,1,1,99.133,97.888,99.133,0.64,0.78,0.52
201007,210320,WHOLE SPONGE CAKE NOT FROZEN  ,1,1,94.4,93.656,94.4,0.64,0.84,0.52
201007,210321,PACK OF 5-6 INDIVIDUAL CAKES  ,1,1,95.895,95.657,95.895,0.64,0.9,0.52
201007,210322,CHOCOLATE 11                  ,1,1,104.574,104.703,104.574,0.48,1.2,0.39
201007,210403,HOME KILLED BEEF-LEAN MINCE KG,1,1,100.412,100.329,100.412,1.1,1.2,0.9
201007,210406,HOME KLD BEEF-RUMP/POPES STEAK,1,1,97.8,97.537,97.8,1.1,1.12,0.9
201007,210413,HOME KILLED BEEF-TOPSIDE KG   ,1,1,100.53,100.588,100.53,0.66,0.72,0.54
201007,210414,FROZEN BEEFBURGERS PACK OF 4  ,1,1,95.658,95.479,95.658,0.44,0.44,0.36
201007,210415,H-KILLED BEEF BRAISING STEAK  ,1,1,100.676,100.573,100.676,0.44,0.52,0.36
201007,210501,HOME KILLED LAMB-LOIN CHOPS KG,1,1,102.859,102.796,102.859,0.22,0.49,0.18
201007,210502,HOME KILLED LAMB-SHOULDER KG  ,1,1,106.716,106.565,106.716,0.44,0.51,0.36
201007,210606,FRZEN IMP LAMB: LEG (PER KG)  ,1,1,99.37,99.256,99.37,0.66,1,0.54
201007,210703,HOME KILLED PORK-LOIN CHOPS KG,1,1,100.493,100.71,100.493,0.66,0.53,0.54
201007,210706,H-KILL PORK-BONELESS SHOULDER ,1,1,127.78,130.126,127.78,0.66,0.47,0.54
201007,210802,BACON-GAMMON-PER KG           ,1,1,102.119,102.182,102.119,0.88,0.5,0.72
201007,210808,BACON-BACK-PER KG             ,1,1,95.865,94.985,95.865,2.42,1.5,1.98
201007,210905,FRESH/CHILLED CHICKEN  PER KG ,1,1,97.549,97.629,97.549,0.66,0.96,0.54
201007,210910,FRESH BONELESS CHICKEN BREAST ,1,1,99.057,99.239,99.057,1.1,1.64,0.9
201007,210911,FRESH TURKEY STEAKS PER KG    ,1,1,92.153,92.526,92.153,0.44,0.48,0.36
201007,210912,FROZEN CHICKEN BREASTS        ,1,1,106.814,107.502,106.814,0.44,0.52,0.36
201007,210913,ROTISSERIE CHICKEN [WHOLE]    ,1,1,103.473,103.463,103.473,0.22,0.4,0.18
201007,211007,CANNED MEAT-STEWED STEAK      ,1,1,121.887,120.87,121.887,0.44,0.28,0.36
201007,211010,PORK PIE INDIVIDL APP 3IN/8CM ,1,1,99.432,99.367,99.432,0.66,0.42,0.54
201007,211011,INDIVIDUAL MEAT PIE           ,1,1,99.242,99.103,99.242,1.32,0.84,1.08
201007,211014,SAUSAGES-PORK-PER KG          ,1,1,98.368,97.62,98.368,1.76,1.05,1.44
201007,211016,COOKED HAM LOOSE SPECIFY TYPE ,1,1,105.543,105.64,105.543,0.88,0.49,0.72
201007,211018,COOKED MEAT - SLICED TURKEY   ,1,1,100.128,101.538,100.128,0.66,0.84,0.54
201007,211019,FROZ CHICKEN NUGGETS 220-600G ,1,1,98.659,99.166,98.659,0.44,0.7,0.36
201007,211020,COOKED HAM PREPACKED SLICED   ,1,1,103.219,104.346,103.219,2.86,1.68,2.34
201007,211021,CHICKEN KIEV 2 PACK 250-300G  ,1,1,99.763,99.788,99.763,0.44,0.7,0.36
201007,211101,FRESH WHITE FISH FILLETS KG   ,1,1,100.431,99.966,100.431,1.32,0.72,0.99
201007,211105,FRESH FISH-SALMON FILLETS-KG  ,1,1,116.837,116.621,116.837,1.08,0.66,0.81
201007,211106,FROZEN PRAWNS PER KG          ,1,1,104.339,104.145,104.339,0.4,0.62,0.3
201007,211207,"CANNED FISH, TUNA, 130G-200G  ",1,1,105.031,105.06,105.031,0.48,0.8,0.36
201007,211210,FROZEN FISH FINGERS 8-12 PK   ,1,1,101.866,102.903,101.866,0.56,0.92,0.42
201007,211211,FROZEN BREAD/BAT FISH 400-550G,1,1,99.984,99.594,99.984,0.16,0.28,0.12
201007,211301,BUTTER-HOME PRODUCED-250G     ,1,1,107.962,108.16,107.962,0.22,0.28,0.22
201007,211304,BUTTER-IMPORTED 250G          ,1,1,102.099,101.812,102.099,0.52,0.72,0.52
201007,211407,MARGARINE/LOW FAT SPREAD-500G ,1,1,108.585,108.946,108.585,0.76,1.18,0.76
201007,211408,OLIVE OIL - 500ML - 1 LITRE   ,1,1,100.7,101.843,100.7,0.5,0.82,0.5
201007,211501,CHEDDAR-HOME PRODUCED PER KG  ,1,1,101.419,101.816,101.419,1.96,1.74,1.54
201007,211506,"CHEESE SPREAD, 125g-200g TUB  ",1,1,108.554,109.668,108.554,0.84,0.72,0.66
201007,211507,EDAM PER KG                   ,1,1,104.736,105.106,104.736,0.14,0.12,0.11
201007,211509,HARD REGIONAL CHEESE PER KG   ,1,1,102.549,102.697,102.549,0.42,0.3,0.33
201007,211510,PARMESAN CHEESE-PER KG        ,1,1,108.471,108.807,108.471,0.14,0.12,0.11
201007,211602,EGGS-MEDIUM-PER DOZ OR 2 X 6  ,1,1,99.627,99.446,99.627,0.56,0.48,0.44
201007,211603,EGGS-LARGE-PER DOZ OR 2 X 6   ,1,1,100.851,100.868,100.851,0.7,0.52,0.55
201007,211707,DELVD MILK SEMI-SKIMMED PER PT,1,0,101.553,101.553,101.553,0.28,0.2,0.22
201007,211709,SHOP MILK-WHOLE MILK-4PT/2LTR ,1,1,100.162,100.255,100.162,1.54,1.3,1.21
201007,211710,MILK SEMI-PER 2 PINTS/1.136 L ,1,1,99.938,99.906,99.938,3.92,3.5,3.08
201007,211807,"YOGHURT/FROMAGE 4-6PK, 45-125G",1,1,105.089,105.626,105.089,1.26,1.4,0.99
201007,211808,CHILLED POT DESSERT 125-200G  ,1,1,99.953,99.647,99.953,0.7,0.84,0.55
201007,211813,YOGHURT DRINK                 ,1,1,97.817,97.186,97.817,0.56,0.68,0.44
201007,211814,YOGHURT-SMALL INDIVIDUAL      ,1,1,97.183,96.746,97.183,0.42,0.48,0.33
201007,211815,FRESH DOUBLE CREAM 250ML-300ML,1,1,105.279,105.452,105.279,0.28,0.32,0.22
201007,211816,POWDERED BABY FORMULA 400-900G,1,1,101.667,101.573,101.667,0.28,0.28,0.22
201007,211901,TEA BAGS PKT OF 80 (230G-250G),1,1,110.075,111.699,110.075,0.99,0.77,0.99
201007,211904,TEA BAGS-2-PACKET OF 240      ,1,1,98.224,97.921,98.224,0.33,0.23,0.33
201007,212001,"FRUIT SQUASH, 750ML - 1.5LT   ",1,1,97.718,97.427,97.718,0.9,1.1,0.7
201007,212006,FRUIT JUICE NOT ORANGE 1L     ,1,1,104.401,104.783,104.401,1.35,1.54,1.05
201007,212008,LEMONADE-2 LITRE BOTTLE       ,1,1,103.022,102.824,103.022,0.27,0.33,0.21
201007,212010,MINERAL WATER STILL 1.5-2L    ,1,1,102.158,102.114,102.158,0.27,0.33,0.21
201007,212011,COLA FLAVD DRINK 1.75-2 LT BTL,1,1,107.912,107.243,107.912,1.53,1.98,1.19
