index_date,item_id,item_desc,index_algorithm,stratum_ind,item_index,all_gm_index,gm_ra_index,coicop_weight,item_weight,cpih_coicop_weight
201010,210102,LARGE LOAF-WHITE-UNSLICED-800G,1,1,105.75,105.923,105.75,0.32,0.5,0.26
201010,210106,SIX BREAD ROLLS-WHITE/BROWN   ,1,1,104.32,104.495,104.32,0.64,0.85,0.52
201010,210111,WHITE SLICED LOAF BRANDED 750G,1,1,99.243,99.061,99.243,1.28,1.7,1.04
201010,210113,WHOLEMEAL SLICED LOAF BRANDED ,1,1,97.889,97.773,97.889,0.96,1.15,0.78
201010,210114,CHILLED GARLIC BREAD          ,1,1,109.673,109.205,109.673,0.64,0.8,0.52
201010,210201,FLOUR-SELF-RAISING-1.5KG      ,1,1,101.318,102.938,101.318,0.32,0.2,0.26
201010,210204,DRY SPAGHETTI OR PASTA 500G   ,1,1,118.435,121.463,118.435,0.16,0.36,0.13
201010,210211,CORN SNACK SINGLE PACKET      ,1,1,104.989,104.941,104.989,0.8,0.48,0.65
201010,210212,BASMATI RICE 500G-1KG         ,1,1,101.463,101.626,101.463,0.64,0.48,0.52
201010,210213,BREAKFAST CEREAL 1            ,1,1,98.19,98.276,98.19,1.28,0.76,1.04
201010,210214,BREAKFAST CEREAL 2            ,1,1,104.535,104.72,104.535,2.56,1.4,2.08
201010,210215,CEREAL BAR                    ,1,1,105.187,105.576,105.187,0.48,0.32,0.39
201010,210301,CREAM CRACKERS PACK 200G-300G ,1,1,110.069,108.426,110.069,0.32,0.36,0.26
201010,210302,PLAIN BISCUITS-200-300G       ,1,1,109.218,109.46,109.218,1.28,1.5,1.04
201010,210317,FRUIT PIES 4-6 PACK           ,1,1,103.748,103.367,103.748,0.32,0.42,0.26
201010,210319,DOUGHNUT-EACH                 ,1,1,104.754,104.229,104.754,0.64,0.78,0.52
201010,210320,WHOLE SPONGE CAKE NOT FROZEN  ,1,1,98.419,99.182,98.419,0.64,0.84,0.52
201010,210321,PACK OF 5-6 INDIVIDUAL CAKES  ,1,1,100.947,100.766,100.947,0.64,0.9,0.52
201010,210322,CHOCOLATE 11                  ,1,1,107.005,106.838,107.005,0.48,1.2,0.39
201010,210403,HOME KILLED BEEF-LEAN MINCE KG,1,1,101.926,101.943,101.926,1.1,1.2,0.9
201010,210406,HOME KLD BEEF-RUMP/POPES STEAK,1,1,96.323,95.95,96.323,1.1,1.12,0.9
201010,210413,HOME KILLED BEEF-TOPSIDE KG   ,1,1,96.989,97.073,96.989,0.66,0.72,0.54
201010,210414,FROZEN BEEFBURGERS PACK OF 4  ,1,1,96.165,96.774,96.165,0.44,0.44,0.36
201010,210415,H-KILLED BEEF BRAISING STEAK  ,1,1,102.998,102.927,102.998,0.44,0.52,0.36
201010,210501,HOME KILLED LAMB-LOIN CHOPS KG,1,1,103.368,103.419,103.368,0.22,0.49,0.18
201010,210502,HOME KILLED LAMB-SHOULDER KG  ,1,1,106.292,105.343,106.292,0.44,0.51,0.36
201010,210606,FRZEN IMP LAMB: LEG (PER KG)  ,1,1,100.666,100.549,100.666,0.66,1,0.54
201010,210703,HOME KILLED PORK-LOIN CHOPS KG,1,1,100.973,101.387,100.973,0.66,0.53,0.54
201010,210706,H-KILL PORK-BONELESS SHOULDER ,1,1,123.515,124.634,123.515,0.66,0.47,0.54
201010,210802,BACON-GAMMON-PER KG           ,1,1,96.137,96.79,96.137,0.88,0.5,0.72
201010,210808,BACON-BACK-PER KG             ,1,1,99.104,99.391,99.104,2.42,1.5,1.98
201010,210905,FRESH/CHILLED CHICKEN  PER KG ,1,1,97.411,97.294,97.411,0.66,0.96,0.54
201010,210910,FRESH BONELESS CHICKEN BREAST ,1,1,100.076,100.534,100.076,1.1,1.64,0.9
201010,210911,FRESH TURKEY STEAKS PER KG    ,1,1,98.902,98.829,98.902,0.44,0.48,0.36
201010,210912,FROZEN CHICKEN BREASTS        ,1,1,101.61,98.586,101.61,0.44,0.52,0.36
201010,210913,ROTISSERIE CHICKEN [WHOLE]    ,1,1,100.715,100.461,100.715,0.22,0.4,0.18
201010,211007,CANNED MEAT-STEWED STEAK      ,1,1,117.848,117.727,117.848,0.44,0.28,0.36
201010,211010,PORK PIE INDIVIDL APP 3IN/8CM ,1,1,100.21,100.065,100.21,0.66,0.42,0.54
