index_date,item_id,item_desc,index_algorithm,stratum_ind,item_index,all_gm_index,gm_ra_index,coicop_weight,item_weight,cpih_coicop_weight
201401,210102,LARGE LOAF-WHITE-UNSLICED-800G,1,1,102.182,102.012,102.182,0.32,0.5,0.26
201401,210106,SIX BREAD ROLLS-WHITE/BROWN   ,1,1,101.037,101.001,101.037,0.64,0.85,0.52
201401,210111,WHITE SLICED LOAF BRANDED 750G,1,1,97.503,97.823,97.503,1.12,1.55,0.91
201401,210113,WHOLEMEAL SLICED LOAF BRANDED ,1,1,97.838,98.076,97.838,0.96,1.2,0.78
201401,210114,CHILLED GARLIC BREAD          ,1,1,103.732,103.537,103.732,0.64,0.9,0.52
201401,210201,FLOUR-SELF-RAISING-1.5KG      ,1,1,115.824,112.78,115.824,0.32,0.2,0.26
201401,210204,DRY SPAGHETTI OR PASTA 500G   ,1,1,107.662,108.439,107.662,0.16,0.4,0.13
201401,210211,CORN SNACK SINGLE PACKET      ,1,1,102.851,102.895,102.851,0.96,0.52,0.78
201401,210212,BASMATI RICE 500G-1KG         ,1,1,107.729,106.088,107.729,0.48,0.64,0.39
201401,210213,BREAKFAST CEREAL 1            ,1,1,102.781,102.849,102.781,1.12,0.64,0.91
201401,210214,BREAKFAST CEREAL 2            ,1,1,101.876,102.156,101.876,2.08,1.12,1.69
201401,210215,CEREAL BAR                    ,1,1,96.021,95.74,96.021,0.64,0.32,0.52
201401,210216,HOT OAT CEREAL                ,1,1,103.849,103.841,103.849,0.32,0.16,0.26
201401,210301,CREAM CRACKERS PACK 200G-300G ,1,1,100.603,101.309,100.603,0.32,0.49,0.26
201401,210302,PLAIN BISCUITS-200-300G       ,1,1,103.695,104.285,103.695,1.28,1.75,1.04
201401,210317,FRUIT PIES 4-6 PACK           ,1,1,104.189,107.119,104.189,0.32,0.49,0.26
201401,210319,DOUGHNUT-EACH                 ,1,1,102.56,99.768,102.56,0.8,1.05,0.65
201401,210320,WHOLE SPONGE CAKE NOT FROZEN  ,1,1,99.512,98.624,99.512,0.64,0.91,0.52
201401,210321,PACK OF 5-6 INDIVIDUAL CAKES  ,1,1,97.421,96.832,97.421,0.64,0.84,0.52
