INDEX_DATE,ITEM_ID,ITEM_DESC,INDEX_ALGORITHM,STRATUM_IND,ITEM_INDEX,ALL_GM_INDEX,GM_RA_INDEX,COICOP_WEIGHT,ITEM_WEIGHT,CPIH_COICOP_WEIGHT
201707,210102,LARGE LOAF-WHITE-UNSLICED-800G,1,1,95.698,95.032,95.698,0.3,0.44,0.24
201707,210106,SIX BREAD ROLLS-WHITE/BROWN,1,1,100.382,100.236,100.382,0.6,0.68,0.48
201707,210111,WHITE SLICED LOAF BRANDED 750G,1,1,104.462,104.657,104.462,0.9,1.16,0.72
201707,210113,WHOLEMEAL SLICED LOAF BRANDED,1,1,102.176,102.652,102.176,0.75,0.84,0.6
201707,210114,CHILLED GARLIC BREAD,1,1,97.43,95.417,97.43,0.75,0.88,0.6
201707,210201,FLOUR-SELF-RAISING-1.5KG,1,1,105.208,104.882,105.208,0.3,0.12,0.24
201707,210204,DRY SPAGHETTI OR PASTA 500G,1,1,99.299,99.504,99.299,0.15,0.24,0.12
201707,210211,CORN SNACK SINGLE PACK MAX 50G,1,1,104.103,104.01,104.103,0.9,0.48,0.72
201707,210212,BASMATI RICE 500G-1KG,1,1,109.139,107.195,109.139,0.3,0.45,0.24
201707,210213,BREAKFAST CEREAL 1,1,1,102.185,101.673,102.185,0.9,0.45,0.72
201707,210214,BREAKFAST CEREAL 2,1,1,99.986,99.576,99.986,1.5,0.75,1.2
201707,210215,CEREAL BAR,1,1,123.694,125.726,123.694,0.45,0.3,0.36
201707,210216,HOT OAT CEREAL,1,1,100.714,101.897,100.714,0.15,0.12,0.12
201707,210217,RICE MICRO POUCH/TRAY 220-280G,1,1,107.315,107.65,107.315,0.15,0.09,0.12
201707,210301,CREAM CRACKERS PACK 200G-300G,1,1,102.217,106.183,102.217,0.6,0.6,0.48
201707,210302,PLAIN BISCUITS-200-300G,1,1,103.586,103.741,103.586,1.35,1.62,1.08
201707,210317,FRUIT PIES 4-6 PACK,1,1,98.076,97.597,98.076,0.3,0.36,0.24
201707,210319,DOUGHNUT-EACH,1,1,102.673,102.493,102.673,0.75,0.84,0.6
201707,210320,WHOLE SPONGE CAKE NOT FROZEN,1,1,97.53,98.114,97.53,0.75,0.84,0.6
201707,210321,PACK OF 5-6 INDIVIDUAL CAKES,1,1,97.721,97.308,97.721,0.9,0.96,0.72
201707,210323,BISCUITS HALF CHOC 260-400G,1,1,102.504,101.529,102.504,0.75,0.78,0.6
201707,210403,HOME KILLED BEEF-LEAN MINCE KG,1,1,99.735,99.759,99.735,0.8,1.32,0.64
201707,210406,HOME KLD BEEF-RUMP/POPES STEAK,1,1,102.599,102.828,102.599,1,1.48,0.8
201707,210413,HOME KILLED BEEF-TOPSIDE KG,1,1,92.69,93.536,92.69,0.4,0.76,0.32
201707,210414,FROZEN BEEFBURGERS PACK OF 4,1,1,95.816,96.288,95.816,0.4,0.44,0.32
201707,210502,HOME KILLED LAMB-SHOULDER KG,1,1,104.145,104.094,104.145,0.4,0.65,0.32
201707,210506,HK LAMB LOIN CHOP/STEAK PER KG,1,1,100.897,101.354,100.897,0.2,0.35,0.16
201707,210606,FRZEN IMP LAMB: LEG (PER KG),1,1,108.555,109.045,108.555,0.8,1,0.64
201707,210703,HOME KILLED PORK-LOIN CHOPS KG,1,1,100.601,100.75,100.601,1,1,0.8
201707,210802,BACON-GAMMON-PER KG,1,1,100.142,100.133,100.142,0.6,0.24,0.48
201707,210808,BACON-BACK-PER KG,1,1,98.793,98.545,98.793,1.6,0.76,1.28
201707,210905,FRESH/CHILLED CHICKEN  PER KG,1,1,98.015,98.276,98.015,0.6,0.54,0.48
201707,210910,FRESH BONELESS CHICKEN BREAST,1,1,100.485,100.379,100.485,1.4,1.47,1.12
201707,210911,FRESH TURKEY STEAKS PER KG,1,1,100.855,100.868,100.855,0.2,0.27,0.16
201707,210912,FROZEN CHICKEN BREASTS,1,1,99.935,100.932,99.935,0.6,0.57,0.48
201707,210913,ROTISSERIE CHICKEN [WHOLE],1,1,100.454,100.434,100.454,0.2,0.15,0.16
201707,211007,CANNED MEAT-STEWED STEAK,1,1,99.492,99.676,99.492,0.2,0.18,0.16
201707,211010,PORK PIE INDIVIDL APP 3IN/8CM,1,1,99.621,99.844,99.621,0.4,0.3,0.32
201707,211011,INDIVIDUAL MEAT PIE,1,1,103.902,103.427,103.902,0.8,0.66,0.64
201707,211014,SAUSAGES-PORK-PER KG,1,1,102.23,103.427,102.23,1.8,0.84,1.44
201707,211016,COOKED HAM LOOSE SPECIFY TYPE,1,1,100.918,102.001,100.918,0.8,0.36,0.64
201707,211019,FROZ CHICKEN NUGGETS 220-600G,1,1,98.079,98.213,98.079,0.6,0.48,0.48
201707,211023,COOKED HAM PREPACKED SLICED,1,1,102.777,102.3,102.777,2.4,1.14,1.92
201707,211024,CONTINENTAL SLICED DELI MEAT,1,1,95.958,96.62,95.958,1,0.42,0.8
201707,211025,JOINT OV/READ GAM/POR 450-700G,1,1,102.737,103.29,102.737,0.2,0.06,0.16
201707,211026,CHICKEN KIEV 2 PACK 240-310G,1,1,100.635,100.39,100.635,0.4,0.48,0.32
201707,211027,H K LIVER PER KG STATE TYPE,1,1,97.692,98.701,97.692,0.2,0.06,0.16
201707,211029,COOKED MEAT TURKEY/CHICK SLICE,1,1,100.739,100.644,100.739,0.4,0.54,0.32
201707,211030,MEAT BASED SNACK PACK MAX 400G,1,1,100.383,100.828,100.383,0.6,0.48,0.48
201707,211101,FRESH WHITE FISH FILLETS KG,1,1,103.942,104.739,103.942,0.56,0.58,0.42
201707,211105,FRESH FISH-SALMON FILLETS-KG,1,1,112.298,114.59,112.298,0.8,0.88,0.6
201707,211106,FROZEN PRAWNS PER KG,1,1,96.473,96.329,96.473,0.72,0.54,0.54
201707,211207,"CANNED FISH, TUNA, 130G-200G",1,1,108.251,108.34,108.251,0.92,0.96,0.69
201707,211210,FROZEN FISH FINGERS 8-12 PK,1,1,103.405,102.816,103.405,0.84,0.86,0.63
201707,211211,FROZEN BREAD/BAT FISH 400-550G,1,1,103.528,104.342,103.528,0.16,0.18,0.12
201707,211305,SPREADABLE BUTTER,1,1,96.478,96.25,96.478,0.42,0.59,0.42
201707,211306,BUTTER 250G SPEC COO,1,1,102.895,103.551,102.895,0.3,0.41,0.3
201707,211407,MARGARINE/LOW FAT SPREAD-500G,1,1,97.665,98.104,97.665,0.76,0.52,0.76
201707,211408,OLIVE OIL - 500ML - 1 LITRE,1,1,103.85,105.335,103.85,0.52,0.48,0.52
201707,211501,CHEDDAR-HOME PRODUCED PER KG,1,1,100.668,100.904,100.668,1.8,1.59,1.35
201707,211506,"CHEESE SPREAD, 125g-200g TUB",1,1,108.127,109.453,108.127,0.6,0.6,0.45
201707,211507,EDAM PER KG,1,1,101.133,101.333,101.133,0.12,0.15,0.09
201707,211509,HARD REGIONAL CHEESE PER KG,1,1,104.103,104.247,104.103,0.24,0.24,0.18
201707,211510,PARMESAN CHEESE-PER KG,1,1,100.112,100.438,100.112,0.12,0.15,0.09
201707,211511,SOFT CONTINENTAL CHEESE - KG,1,1,99.275,99.31,99.275,0.36,0.27,0.27
201707,211602,EGGS-MEDIUM-PER DOZ OR 2 X 6,1,1,100.485,100.174,100.485,0.6,0.46,0.45
201707,211603,EGGS-LARGE-PER DOZ OR 2 X 6,1,1,99.531,99.295,99.531,0.6,0.54,0.45
201707,211707,DELVD MILK SEMI-SKIMMED PER PT,1,0,100.33,100.33,100.33,0.24,0.18,0.18
201707,211709,SHOP MILK-WHOLE MILK-4PT/2LTR,1,1,99.964,100.022,99.964,0.72,0.48,0.54
201707,211710,MILK SEMI-PER 2 PINTS/1.136 L,1,1,101.026,100.929,101.026,2.88,2.01,2.16
201707,211713,MILK FLAVOURED 330-500MLS/GMS,1,1,105.265,107.169,105.265,0.24,0.18,0.18
201707,211714,NON-DAIRY MILK DRINK 900ML-1LT,1,1,108.389,108.27,108.389,0.12,0.15,0.09
201707,211807,"YOGHURT/FROMAGE 4-6PK, 45-125G",1,1,108.654,108.428,108.654,1.32,1.76,0.99
201707,211808,CHILLED POT DESSERT 125-200G,1,1,107.021,106.926,107.021,0.72,0.8,0.54
201707,211814,YOGHURT-SMALL INDIVIDUAL,1,1,105.802,106.405,105.802,0.48,0.64,0.36
201707,211815,FRESH DOUBLE CREAM 250ML-300ML,1,1,104.616,104.023,104.616,0.36,0.36,0.27
201707,211816,POWDERED BABY FORMULA 400-900G,1,1,100.26,100.201,100.26,0.48,0.44,0.36
201707,211901,TEA BAGS PKT OF 80 (230G-250G),1,1,98.39,98.652,98.39,0.81,0.77,0.81
201707,211904,TEA BAGS-2-PACKET OF 240,1,1,108.424,107.745,108.424,0.24,0.23,0.24
201707,212001,"FRUIT SQUASH, 750ML - 1.5LT",1,1,87.056,88.117,87.056,0.99,0.8,0.77
201707,212006,FRUIT JUICE NOT ORANGE 1L,1,1,103.125,103.345,103.125,0.54,0.48,0.42
201707,212008,LEMONADE-2 LITRE BOTTLE,1,1,99.446,102.399,99.446,0.18,0.16,0.14
201707,212010,MINERAL WATER STILL 1.5-2L,1,1,98.195,98.32,98.195,0.27,0.48,0.21
